Season,Week,GameStatus,Day,Date,AwayTeam,AwayScore,AwayWin,HomeTeam,HomeScore,HomeWin,AwaySeeding,HomeSeeding,PostSeason,AwayWins,AwayLosses,HomeWins,HomeLosses,FullDate,HomeRestDays,AwayRestDays,H2H_HomeWinPct,HomeRollingScore,HomeRollingDefense,AwayRollingScore,AwayRollingDefense
2017,Week 14,FINAL,SUN,12/10,Eagles,43.0,1.0,Rams,35.0,0.0,0.0,0.0,0,11,2,9,4,2017-12-10 00:00:00,7.0,7.0,0.2,29.8,16.8,32.4,13.8
2017,Week 14,FINAL,SUN,12/10,Raiders,15.0,0.0,Chiefs,26.0,1.0,0.0,0.0,0,6,7,7,6,2017-12-10 00:00:00,7.0,7.0,0.8461538461538461,19.2,22.6,18.8,24.4
2017,Week 14,FINAL,SUN,12/10,Seahawks,24.0,0.0,Jaguars,30.0,1.0,0.0,0.0,0,8,5,9,4,2017-12-10 00:00:00,7.0,7.0,0.0,23.2,13.6,23.0,18.0
2018,Week 14,FINAL,MON,12/10,Vikings,7.0,0.0,Seahawks,21.0,1.0,0.0,0.0,0,6,6,8,5,2018-12-10 00:00:00,8.0,8.0,0.6666666666666666,29.6,25.6,19.6,21.0
2023,Week 14,FINAL,SUN,12/10,Seahawks,16.0,0.0,49ers,28.0,1.0,0.0,0.0,0,6,7,10,3,2023-12-10 00:00:00,7.0,10.0,0.35714285714285715,30.2,16.0,19.2,30.4
2023,Week 14,FINAL,SUN,12/10,Broncos,24.0,1.0,Chargers,7.0,0.0,0.0,0.0,0,7,6,5,8,2023-12-10 00:00:00,7.0,7.0,0.4166666666666667,20.2,18.0,23.0,17.0
2023,Week 14,FINAL,SUN,12/10,Eagles,13.0,0.0,Cowboys,33.0,1.0,0.0,0.0,0,10,3,10,3,2023-12-10 00:00:00,10.0,7.0,0.45454545454545453,38.2,20.0,28.6,29.4
2023,Week 14,FINAL,SUN,12/10,Bills,20.0,1.0,Chiefs,17.0,0.0,0.0,0.0,0,7,6,8,5,2023-12-10 00:00:00,7.0,14.0,0.5,19.4,20.6,26.0,21.8
2023,Week 14,FINAL,SUN,12/10,Vikings,3.0,1.0,Raiders,0.0,0.0,0.0,0.0,0,7,6,5,8,2023-12-10 00:00:00,14.0,13.0,0.0,18.0,19.0,22.4,18.0
2023,Week 14,FINAL,SUN,12/10,Texans,6.0,0.0,Jets,30.0,1.0,0.0,0.0,0,7,6,5,8,2023-12-10 00:00:00,7.0,7.0,1.0,9.0,24.4,26.6,24.2
2023,Week 14,FINAL,SUN,12/10,Panthers,6.0,0.0,Saints,28.0,1.0,0.0,0.0,0,1,12,6,7,2023-12-10 00:00:00,7.0,7.0,0.7142857142857143,24.8,25.6,12.8,22.8
2023,Week 14,FINAL,SUN,12/10,Jaguars,27.0,0.0,Browns,31.0,1.0,0.0,0.0,0,8,5,8,5,2023-12-10 00:00:00,7.0,6.0,0.6666666666666666,20.8,21.2,22.4,22.6
2023,Week 14,FINAL,SUN,12/10,Colts,14.0,0.0,Bengals,34.0,1.0,0.0,0.0,0,7,6,7,6,2023-12-10 00:00:00,6.0,7.0,0.6666666666666666,23.0,25.8,24.4,21.0
2023,Week 14,FINAL,SUN,12/10,Rams,31.0,0.0,Ravens,37.0,1.0,0.0,0.0,0,6,7,10,3,2023-12-10 00:00:00,14.0,7.0,0.3333333333333333,30.6,18.0,22.6,22.4
2023,Week 14,FINAL,SUN,12/10,Buccaneers,29.0,1.0,Falcons,25.0,0.0,0.0,0.0,0,6,7,6,7,2023-12-10 00:00:00,7.0,7.0,0.5,22.2,21.4,22.4,23.4
2023,Week 14,FINAL,SUN,12/10,Lions,13.0,0.0,Bears,28.0,1.0,0.0,0.0,0,9,4,5,8,2023-12-10 00:00:00,13.0,7.0,0.5,16.8,21.6,30.6,27.0
2020,Week 14,FINAL,THU,12/10,Patriots,3.0,0.0,Rams,24.0,1.0,0.0,0.0,0,6,7,9,4,2020-12-10 00:00:00,4.0,4.0,0.5,25.0,23.8,27.6,17.6
2022,Week 14,FINAL,SUN,12/11,Eagles,48.0,1.0,Giants,22.0,0.0,0.0,0.0,0,12,1,7,5,2022-12-11 00:00:00,7.0,7.0,0.2857142857142857,19.0,24.4,28.4,21.6
2022,Week 14,FINAL,SUN,12/11,Jaguars,36.0,1.0,Titans,22.0,0.0,0.0,0.0,0,5,8,7,6,2022-12-11 00:00:00,7.0,7.0,0.6363636363636364,17.4,20.4,20.6,27.0
2022,Week 14,FINAL,SUN,12/11,Ravens,16.0,1.0,Steelers,14.0,0.0,0.0,0.0,0,9,4,5,8,2022-12-11 00:00:00,7.0,7.0,0.7857142857142857,21.2,23.0,20.8,15.0
2023,Week 14,FINAL,MON,12/11,Titans,28.0,1.0,Dolphins,27.0,0.0,0.0,0.0,0,5,8,9,4,2023-12-11 00:00:00,8.0,8.0,0.5,28.8,15.8,16.2,23.0
2023,Week 14,FINAL,MON,12/11,Packers,22.0,0.0,Giants,24.0,1.0,0.0,0.0,0,6,7,5,8,2023-12-11 00:00:00,15.0,8.0,0.3333333333333333,14.8,23.6,23.6,17.4
2022,Week 14,FINAL,SUN,12/11,Vikings,23.0,0.0,Lions,34.0,1.0,0.0,0.0,0,10,3,6,7,2022-12-11 00:00:00,7.0,7.0,0.35714285714285715,28.4,19.8,23.2,27.0
2022,Week 14,FINAL,SUN,12/11,Jets,12.0,0.0,Bills,20.0,1.0,0.0,0.0,0,7,6,10,3,2022-12-11 00:00:00,10.0,7.0,0.7142857142857143,26.0,22.2,18.6,17.2
2022,Week 14,FINAL,SUN,12/11,Dolphins,17.0,0.0,Chargers,23.0,1.0,0.0,0.0,0,8,5,7,6,2022-12-11 00:00:00,7.0,7.0,0.4,21.6,24.0,30.4,24.8
2022,Week 14,FINAL,SUN,12/11,Panthers,30.0,1.0,Seahawks,24.0,0.0,0.0,0.0,0,5,8,7,6,2022-12-11 00:00:00,7.0,14.0,1.0,27.0,23.6,21.2,23.4
2022,Week 14,FINAL,SUN,12/11,Chiefs,34.0,1.0,Broncos,28.0,0.0,0.0,0.0,0,10,3,3,10,2022-12-11 00:00:00,7.0,7.0,0.21428571428571427,13.2,17.8,25.4,19.6
2017,Week 14,FINAL,MON,12/11,Patriots,20.0,0.0,Dolphins,27.0,1.0,0.0,0.0,0,10,3,6,7,2017-12-11 00:00:00,8.0,8.0,0.5714285714285714,23.4,29.2,30.6,11.4
2022,Week 14,FINAL,SUN,12/11,Browns,10.0,0.0,Bengals,23.0,1.0,0.0,0.0,0,5,8,9,4,2022-12-11 00:00:00,7.0,7.0,0.38461538461538464,27.8,24.6,24.4,22.8
2022,Week 14,FINAL,SUN,12/11,Texans,23.0,0.0,Cowboys,27.0,1.0,0.0,0.0,0,1,11,10,3,2022-12-11 00:00:00,7.0,7.0,0.0,39.8,20.4,14.4,26.6
2022,Week 14,FINAL,SUN,12/11,Buccaneers,7.0,0.0,49ers,35.0,1.0,0.0,0.0,0,6,7,9,4,2022-12-11 00:00:00,7.0,6.0,0.6,27.4,11.4,18.6,19.0
2025,Week 15,UPCOMING,THU,12/11,Falcons,0.0,0.0,Buccaneers,0.0,0.0,0.0,0.0,0,3,7,6,4,2025-12-11 00:00:00,4.0,4.0,0.5384615384615384,11.0,14.4,10.4,12.2
2021,Week 14,FINAL,SUN,12/12,Saints,30.0,1.0,Jets,9.0,0.0,0.0,0.0,0,6,7,3,10,2021-12-12 00:00:00,7.0,10.0,0.5,20.6,32.2,19.6,29.6
2021,Week 14,FINAL,SUN,12/12,Falcons,29.0,1.0,Panthers,21.0,0.0,0.0,0.0,0,6,7,5,8,2021-12-12 00:00:00,14.0,7.0,0.5,18.0,21.4,13.6,27.4
2021,Week 14,FINAL,SUN,12/12,Raiders,9.0,0.0,Chiefs,48.0,1.0,0.0,0.0,0,6,7,9,4,2021-12-12 00:00:00,7.0,7.0,0.8571428571428571,23.0,11.2,18.8,29.2
2022,Week 14,FINAL,MON,12/12,Patriots,27.0,1.0,Cardinals,13.0,0.0,0.0,0.0,0,7,6,4,9,2022-12-12 00:00:00,15.0,11.0,0.0,21.6,29.0,18.8,16.0
2021,Week 14,FINAL,SUN,12/12,49ers,26.0,1.0,Bengals,23.0,0.0,0.0,0.0,0,7,6,7,6,2021-12-12 00:00:00,7.0,7.0,0.5,28.4,27.8,27.0,21.4
2021,Week 14,FINAL,SUN,12/12,Bears,30.0,0.0,Packers,45.0,1.0,0.0,0.0,0,4,9,10,3,2021-12-12 00:00:00,14.0,7.0,0.9230769230769231,23.0,19.2,20.0,25.0
2021,Week 14,FINAL,SUN,12/12,Cowboys,27.0,1.0,Football Team,20.0,0.0,0.0,0.0,0,9,4,6,7,2021-12-12 00:00:00,7.0,10.0,1.0,20.0,17.4,25.6,21.0
2019,Week 15,FINAL,THU,12/12,Jets,21.0,0.0,Ravens,42.0,1.0,0.0,0.0,0,5,9,12,2,2019-12-12 00:00:00,4.0,4.0,1.0,35.8,12.0,26.0,18.0
2021,Week 14,FINAL,SUN,12/12,Jaguars,0.0,0.0,Titans,20.0,1.0,0.0,0.0,0,2,11,9,4,2021-12-12 00:00:00,14.0,7.0,0.5833333333333334,22.2,25.2,11.4,23.4
2021,Week 14,FINAL,SUN,12/12,Seahawks,33.0,1.0,Texans,13.0,0.0,0.0,0.0,0,5,8,2,11,2021-12-12 00:00:00,7.0,7.0,0.0,13.4,24.0,17.8,17.4
2021,Week 14,FINAL,SUN,12/12,Bills,27.0,0.0,Buccaneers,33.0,1.0,0.0,0.0,0,7,6,10,3,2021-12-12 00:00:00,7.0,6.0,0.0,28.8,24.6,21.4,17.4
2021,Week 14,FINAL,SUN,12/12,Ravens,22.0,0.0,Browns,24.0,1.0,0.0,0.0,0,8,5,7,6,2021-12-12 00:00:00,14.0,7.0,0.3333333333333333,16.2,20.4,19.0,19.2
2024,Week 15,FINAL,THU,12/12,Rams,12.0,1.0,49ers,6.0,0.0,0.0,0.0,0,8,6,6,8,2024-12-12 00:00:00,4.0,4.0,0.6,19.6,25.2,25.6,27.6
2021,Week 14,FINAL,SUN,12/12,Lions,10.0,0.0,Broncos,38.0,1.0,0.0,0.0,0,1,11,7,6,2021-12-12 00:00:00,7.0,7.0,0.5,19.4,18.2,15.0,23.2
2021,Week 14,FINAL,SUN,12/12,Giants,21.0,0.0,Chargers,37.0,1.0,0.0,0.0,0,4,9,8,5,2021-12-12 00:00:00,7.0,7.0,0.5,28.4,27.6,14.4,18.6
2021,Week 14,FINAL,MON,12/13,Rams,30.0,1.0,Cardinals,23.0,0.0,0.0,0.0,0,9,4,10,3,2021-12-13 00:00:00,8.0,8.0,0.23076923076923078,23.6,22.0,25.8,24.8
2020,Week 14,FINAL,SUN,12/13,Colts,44.0,1.0,Raiders,27.0,0.0,0.0,0.0,0,9,4,7,6,2020-12-13 00:00:00,7.0,7.0,0.4,27.2,28.8,26.0,27.4
2020,Week 14,FINAL,SUN,12/13,Steelers,15.0,0.0,Bills,26.0,1.0,0.0,0.0,0,11,2,10,3,2020-12-13 00:00:00,6.0,6.0,0.6666666666666666,31.8,25.6,24.6,13.8
2020,Week 14,FINAL,SUN,12/13,Saints,21.0,0.0,Eagles,24.0,1.0,0.0,0.0,0,10,3,4,8,2020-12-13 00:00:00,7.0,7.0,0.4,18.0,22.2,28.2,8.8
2020,Week 14,FINAL,SUN,12/13,Falcons,17.0,0.0,Chargers,20.0,1.0,0.0,0.0,0,4,9,4,9,2020-12-13 00:00:00,7.0,7.0,1.0,19.6,32.0,25.4,19.0
2018,Week 15,FINAL,THU,12/13,Chargers,29.0,1.0,Chiefs,28.0,0.0,0.0,0.0,0,11,3,11,3,2018-12-13 00:00:00,4.0,4.0,0.7692307692307693,36.2,29.2,29.2,18.0
2020,Week 14,FINAL,SUN,12/13,Vikings,14.0,0.0,Buccaneers,26.0,1.0,0.0,0.0,0,6,7,8,5,2020-12-13 00:00:00,14.0,7.0,0.5,24.4,27.6,27.2,23.0
2020,Week 14,FINAL,SUN,12/13,Cardinals,26.0,1.0,Giants,7.0,0.0,0.0,0.0,0,7,6,5,8,2020-12-13 00:00:00,7.0,7.0,0.5,21.8,18.2,25.8,30.0
2020,Week 14,FINAL,SUN,12/13,Packers,31.0,1.0,Lions,24.0,0.0,0.0,0.0,0,10,3,5,8,2020-12-13 00:00:00,7.0,7.0,0.6153846153846154,21.8,30.4,32.0,22.4
2020,Week 14,FINAL,SUN,12/13,Jets,3.0,0.0,Seahawks,40.0,1.0,0.0,0.0,0,0,13,9,4,2020-12-13 00:00:00,7.0,7.0,1.0,22.6,24.4,19.0,30.0
2020,Week 14,FINAL,SUN,12/13,Cowboys,30.0,1.0,Bengals,7.0,0.0,0.0,0.0,0,4,9,2,10,2020-12-13 00:00:00,7.0,5.0,0.5,14.8,22.8,18.4,30.0
2020,Week 14,FINAL,SUN,12/13,Texans,7.0,0.0,Bears,36.0,1.0,0.0,0.0,0,4,9,6,7,2020-12-13 00:00:00,7.0,7.0,0.5,21.6,28.8,24.4,21.2
2020,Week 14,FINAL,SUN,12/13,Broncos,32.0,1.0,Panthers,27.0,0.0,0.0,0.0,0,5,8,4,9,2020-12-13 00:00:00,14.0,7.0,0.5,23.6,26.4,15.6,27.4
2020,Week 14,FINAL,SUN,12/13,Football Team,23.0,1.0,49ers,15.0,0.0,0.0,0.0,0,6,7,5,8,2020-12-13 00:00:00,6.0,6.0,0.5,20.8,30.4,26.2,19.0
2020,Week 14,FINAL,SUN,12/13,Chiefs,33.0,1.0,Dolphins,27.0,0.0,0.0,0.0,0,12,1,8,5,2020-12-13 00:00:00,7.0,7.0,0.0,23.0,16.4,30.4,22.2
2020,Week 14,FINAL,SUN,12/13,Titans,31.0,1.0,Jaguars,10.0,0.0,0.0,0.0,0,9,4,1,12,2020-12-13 00:00:00,7.0,7.0,0.38461538461538464,19.4,26.4,30.2,28.4
2020,Week 14,FINAL,MON,12/14,Ravens,47.0,1.0,Browns,42.0,0.0,0.0,0.0,0,8,5,9,4,2020-12-14 00:00:00,8.0,6.0,0.38461538461538464,21.2,20.0,22.6,19.8
2025,Week 15,UPCOMING,SUN,12/14,Lions,0.0,0.0,Rams,0.0,0.0,0.0,0.0,0,6,4,8,2,2025-12-14 00:00:00,7.0,10.0,0.5,12.6,9.0,10.6,7.6
2025,Week 15,UPCOMING,SUN,12/14,Raiders,0.0,0.0,Eagles,0.0,0.0,0.0,0.0,0,2,8,8,2,2025-12-14 00:00:00,6.0,7.0,0.0,5.2,3.2,4.6,8.6
2025,Week 15,UPCOMING,SUN,12/14,Commanders,0.0,0.0,Giants,0.0,0.0,0.0,0.0,0,3,8,2,9,2025-12-14 00:00:00,13.0,7.0,0.4,12.8,17.0,9.8,19.6
2025,Week 15,UPCOMING,SUN,12/14,Bills,0.0,0.0,Patriots,0.0,0.0,0.0,0.0,0,7,3,9,2,2025-12-14 00:00:00,13.0,7.0,0.6363636363636364,15.8,12.0,11.4,12.4
2025,Week 15,UPCOMING,SUN,12/14,Chargers,0.0,0.0,Chiefs,0.0,0.0,0.0,0.0,0,7,4,5,5,2025-12-14 00:00:00,7.0,6.0,0.7142857142857143,8.0,10.0,11.6,13.0
2025,Week 15,UPCOMING,SUN,12/14,Packers,0.0,0.0,Broncos,0.0,0.0,0.0,0.0,0,6,3,9,2,2025-12-14 00:00:00,7.0,7.0,0.5,10.0,8.2,6.8,6.0
2025,Week 15,UPCOMING,SUN,12/14,Vikings,0.0,0.0,Cowboys,0.0,0.0,0.0,0.0,0,4,6,4,5,2025-12-14 00:00:00,10.0,7.0,0.75,10.0,8.6,7.2,9.2
2025,Week 15,UPCOMING,SUN,12/14,Jets,0.0,0.0,Jaguars,0.0,0.0,0.0,0.0,0,2,8,6,4,2025-12-14 00:00:00,7.0,7.0,0.6666666666666666,12.8,8.4,8.2,9.4
2017,Week 15,FINAL,THU,12/14,Broncos,25.0,1.0,Colts,13.0,0.0,0.0,0.0,0,5,9,3,11,2017-12-14 00:00:00,4.0,4.0,1.0,14.0,19.4,15.8,23.4
2023,Week 15,FINAL,THU,12/14,Chargers,21.0,0.0,Raiders,63.0,1.0,0.0,0.0,0,5,9,6,8,2023-12-14 00:00:00,4.0,4.0,0.3076923076923077,15.2,14.4,16.2,21.6
2025,Week 15,UPCOMING,SUN,12/14,Browns,0.0,0.0,Bears,0.0,0.0,0.0,0.0,0,2,8,7,3,2025-12-14 00:00:00,7.0,7.0,0.0,8.6,7.4,7.2,10.0
2025,Week 15,UPCOMING,SUN,12/14,Ravens,0.0,0.0,Bengals,0.0,0.0,0.0,0.0,0,5,5,3,7,2025-12-14 00:00:00,7.0,7.0,0.26666666666666666,10.8,16.2,10.0,7.0
2025,Week 15,UPCOMING,SUN,12/14,Cardinals,0.0,0.0,Texans,0.0,0.0,0.0,0.0,0,3,7,5,5,2025-12-14 00:00:00,7.0,7.0,0.6666666666666666,10.4,8.4,8.8,17.0
2025,Week 15,UPCOMING,SUN,12/14,Panthers,0.0,0.0,Saints,0.0,0.0,0.0,0.0,0,6,5,2,8,2025-12-14 00:00:00,7.0,14.0,0.7333333333333333,5.4,8.2,10.6,11.4
2025,Week 15,UPCOMING,SUN,12/14,Titans,0.0,0.0,49ers,0.0,0.0,0.0,0.0,0,1,9,7,4,2025-12-14 00:00:00,14.0,7.0,0.5,20.2,17.6,6.6,8.6
2025,Week 15,UPCOMING,SUN,12/14,Colts,0.0,0.0,Seahawks,0.0,0.0,0.0,0.0,0,8,2,7,3,2025-12-14 00:00:00,7.0,7.0,1.0,12.6,8.6,10.2,10.4
2024,Week 15,FINAL,SUN,12/15,Bills,48.0,1.0,Lions,42.0,0.0,0.0,0.0,0,11,3,12,2,2024-12-15 00:00:00,10.0,7.0,0.0,31.8,17.2,33.4,24.4
2024,Week 15,FINAL,SUN,12/15,Packers,30.0,1.0,Seahawks,13.0,0.0,0.0,0.0,0,10,4,8,6,2024-12-15 00:00:00,7.0,10.0,0.25,22.4,17.6,26.6,20.8
2019,Week 15,FINAL,SUN,12/15,Bills,17.0,1.0,Steelers,10.0,0.0,0.0,0.0,0,10,4,8,6,2019-12-15 00:00:00,7.0,7.0,0.25,16.6,14.6,23.2,16.2
2019,Week 15,FINAL,SUN,12/15,Eagles,37.0,1.0,Redskins,27.0,0.0,0.0,0.0,0,7,7,3,11,2019-12-15 00:00:00,7.0,6.0,0.0,17.8,23.0,19.0,20.4
2019,Week 15,FINAL,SUN,12/15,Browns,24.0,0.0,Cardinals,38.0,1.0,0.0,0.0,0,6,8,4,9,2019-12-15 00:00:00,7.0,7.0,0.5,20.4,30.2,24.2,17.2
2024,Week 15,FINAL,SUN,12/15,Jets,32.0,1.0,Jaguars,25.0,0.0,0.0,0.0,0,4,10,3,11,2024-12-15 00:00:00,7.0,7.0,0.6666666666666666,13.2,24.2,20.2,26.0
2025,Week 15,UPCOMING,MON,12/15,Dolphins,0.0,0.0,Steelers,0.0,0.0,0.0,0.0,0,4,7,6,4,2025-12-15 00:00:00,8.0,8.0,0.5,8.8,7.4,10.4,10.8
2018,Week 15,FINAL,SAT,12/15,Browns,17.0,1.0,Broncos,16.0,0.0,0.0,0.0,0,6,7,6,8,2018-12-15 00:00:00,6.0,6.0,0.75,20.4,17.6,24.6,24.4
2018,Week 15,FINAL,SAT,12/15,Texans,29.0,1.0,Jets,22.0,0.0,0.0,0.0,0,10,4,4,10,2018-12-15 00:00:00,6.0,6.0,1.0,15.6,26.0,25.2,18.4
2019,Week 15,FINAL,SUN,12/15,Jaguars,20.0,1.0,Raiders,16.0,0.0,0.0,0.0,0,5,9,6,8,2019-12-15 00:00:00,7.0,7.0,0.0,15.2,30.0,11.4,34.8
2019,Week 15,FINAL,SUN,12/15,Dolphins,20.0,0.0,Giants,36.0,1.0,0.0,0.0,0,3,11,3,11,2019-12-15 00:00:00,6.0,7.0,0.0,17.8,28.8,23.6,28.6
2024,Week 15,FINAL,SUN,12/15,Steelers,13.0,0.0,Eagles,27.0,1.0,0.0,0.0,0,10,4,12,2,2024-12-15 00:00:00,7.0,7.0,0.5,28.6,15.8,27.2,23.8
2024,Week 15,FINAL,SUN,12/15,Colts,13.0,0.0,Broncos,31.0,1.0,0.0,0.0,0,6,8,9,5,2024-12-15 00:00:00,13.0,14.0,0.25,26.4,22.8,18.4,25.2
2019,Week 15,FINAL,SUN,12/15,Broncos,3.0,0.0,Chiefs,23.0,1.0,0.0,0.0,0,5,9,10,4,2019-12-15 00:00:00,7.0,7.0,0.8,29.0,20.0,22.2,22.0
2019,Week 15,FINAL,SUN,12/15,Bears,13.0,0.0,Packers,21.0,1.0,0.0,0.0,0,7,7,11,3,2019-12-15 00:00:00,7.0,10.0,0.9285714285714286,18.8,21.4,20.2,17.6
2019,Week 15,FINAL,SUN,12/15,Texans,24.0,1.0,Titans,21.0,0.0,0.0,0.0,0,9,5,8,6,2019-12-15 00:00:00,7.0,7.0,0.5384615384615384,34.0,24.0,21.0,24.2
2019,Week 15,FINAL,SUN,12/15,Buccaneers,38.0,1.0,Lions,17.0,0.0,0.0,0.0,0,7,7,3,10,2019-12-15 00:00:00,7.0,7.0,0.8,16.6,23.6,29.6,25.8
2019,Week 15,FINAL,SUN,12/15,Patriots,34.0,1.0,Bengals,13.0,0.0,0.0,0.0,0,11,3,1,13,2019-12-15 00:00:00,7.0,7.0,0.0,14.8,23.0,17.6,21.4
2022,Week 15,FINAL,THU,12/15,49ers,21.0,1.0,Seahawks,13.0,0.0,0.0,0.0,0,10,4,7,7,2022-12-15 00:00:00,4.0,4.0,0.6,26.4,27.0,28.2,10.0
2019,Week 15,FINAL,SUN,12/15,Falcons,29.0,1.0,49ers,22.0,0.0,0.0,0.0,0,5,9,11,3,2019-12-15 00:00:00,7.0,7.0,0.5,32.4,25.4,27.0,18.6
2019,Week 15,FINAL,SUN,12/15,Seahawks,30.0,1.0,Panthers,24.0,0.0,0.0,0.0,0,11,3,5,9,2019-12-15 00:00:00,7.0,7.0,0.3333333333333333,18.2,31.2,26.6,25.0
2019,Week 15,FINAL,SUN,12/15,Vikings,39.0,1.0,Chargers,10.0,0.0,0.0,0.0,0,10,4,5,9,2019-12-15 00:00:00,7.0,7.0,0.6666666666666666,26.4,18.8,25.6,23.4
2019,Week 15,FINAL,SUN,12/15,Rams,21.0,0.0,Cowboys,44.0,1.0,0.0,0.0,0,8,6,7,7,2019-12-15 00:00:00,10.0,7.0,0.4,21.4,25.0,19.4,17.6
2024,Week 15,FINAL,SUN,12/15,Commanders,20.0,1.0,Saints,19.0,0.0,0.0,0.0,0,9,5,5,9,2024-12-15 00:00:00,7.0,14.0,0.5,21.0,17.2,28.0,25.8
2024,Week 15,FINAL,SUN,12/15,Patriots,17.0,0.0,Cardinals,30.0,1.0,0.0,0.0,0,3,11,7,7,2024-12-15 00:00:00,7.0,14.0,0.0,21.2,16.8,19.4,22.0
2024,Week 15,FINAL,SUN,12/15,Bengals,37.0,1.0,Titans,27.0,0.0,0.0,0.0,0,6,8,3,11,2024-12-15 00:00:00,7.0,6.0,0.4,17.4,25.8,33.4,31.4
2024,Week 15,FINAL,SUN,12/15,Cowboys,30.0,1.0,Panthers,14.0,0.0,0.0,0.0,0,6,8,3,11,2024-12-15 00:00:00,7.0,6.0,0.5,21.8,23.4,19.4,28.2
2024,Week 15,FINAL,SUN,12/15,Ravens,35.0,1.0,Giants,14.0,0.0,0.0,0.0,0,9,5,2,12,2024-12-15 00:00:00,7.0,14.0,1.0,15.4,23.6,28.2,21.8
2024,Week 15,FINAL,SUN,12/15,Chiefs,21.0,1.0,Browns,7.0,0.0,0.0,0.0,0,13,1,3,11,2024-12-15 00:00:00,7.0,7.0,0.0,18.8,29.8,21.0,21.0
2024,Week 15,FINAL,SUN,12/15,Dolphins,12.0,0.0,Texans,20.0,1.0,0.0,0.0,0,6,8,9,5,2024-12-15 00:00:00,14.0,7.0,0.3333333333333333,24.0,21.8,28.0,21.0
2024,Week 15,FINAL,SUN,12/15,Buccaneers,40.0,1.0,Chargers,17.0,0.0,0.0,0.0,0,8,6,8,6,2024-12-15 00:00:00,7.0,7.0,0.0,23.6,21.2,25.6,19.2
2017,Week 15,FINAL,SAT,12/16,Chargers,13.0,0.0,Chiefs,30.0,1.0,0.0,0.0,0,7,7,8,6,2017-12-16 00:00:00,6.0,6.0,0.7142857142857143,18.6,21.8,29.6,14.6
2017,Week 15,FINAL,SAT,12/16,Bears,10.0,0.0,Lions,20.0,1.0,0.0,0.0,0,4,10,8,6,2017-12-16 00:00:00,6.0,6.0,0.4666666666666667,26.4,28.6,18.0,20.6
2018,Week 15,FINAL,SUN,12/16,Eagles,30.0,1.0,Rams,23.0,0.0,0.0,0.0,0,7,7,11,3,2018-12-16 00:00:00,7.0,7.0,0.16666666666666666,32.2,31.6,20.6,27.8
2023,Week 15,FINAL,SAT,12/16,Steelers,13.0,0.0,Colts,30.0,1.0,0.0,0.0,0,7,7,8,6,2023-12-16 00:00:00,6.0,9.0,0.2,21.8,20.2,15.4,17.4
2023,Week 15,FINAL,SAT,12/16,Broncos,17.0,0.0,Lions,42.0,1.0,0.0,0.0,0,7,7,10,4,2023-12-16 00:00:00,6.0,6.0,0.0,28.0,29.8,23.0,16.6
2024,Week 15,FINAL,MON,12/16,Bears,12.0,0.0,Vikings,30.0,1.0,0.0,0.0,0,4,10,12,2,2024-12-16 00:00:00,8.0,8.0,0.6666666666666666,26.0,18.0,16.4,26.0
2024,Week 15,FINAL,MON,12/16,Falcons,15.0,1.0,Raiders,9.0,0.0,0.0,0.0,0,7,7,2,12,2024-12-16 00:00:00,8.0,8.0,0.0,18.4,30.2,16.8,27.6
2019,Week 15,FINAL,MON,12/16,Colts,7.0,0.0,Saints,34.0,1.0,0.0,0.0,0,6,8,11,3,2019-12-16 00:00:00,8.0,8.0,1.0,29.8,28.0,22.8,23.6
2023,Week 15,FINAL,SAT,12/16,Vikings,24.0,0.0,Bengals,27.0,1.0,0.0,0.0,0,7,7,8,6,2023-12-16 00:00:00,6.0,6.0,0.5,25.0,25.0,18.2,16.0
2018,Week 15,FINAL,SUN,12/16,Cardinals,14.0,0.0,Falcons,40.0,1.0,0.0,0.0,0,3,11,5,9,2018-12-16 00:00:00,7.0,7.0,0.3333333333333333,17.6,28.2,13.6,25.6
2018,Week 15,FINAL,SUN,12/16,Patriots,10.0,0.0,Steelers,17.0,1.0,0.0,0.0,0,9,5,8,5,2018-12-16 00:00:00,7.0,7.0,0.25,28.0,23.6,25.0,21.6
2018,Week 15,FINAL,SUN,12/16,Cowboys,0.0,0.0,Colts,23.0,1.0,0.0,0.0,0,8,6,8,6,2018-12-16 00:00:00,7.0,7.0,0.0,23.6,17.4,24.4,19.0
2018,Week 15,FINAL,SUN,12/16,Lions,13.0,0.0,Bills,14.0,1.0,0.0,0.0,0,5,9,5,9,2018-12-16 00:00:00,7.0,7.0,1.0,22.8,24.0,18.2,21.8
2018,Week 15,FINAL,SUN,12/16,Packers,17.0,0.0,Bears,24.0,1.0,0.0,0.0,0,5,8,10,4,2018-12-16 00:00:00,7.0,7.0,0.06666666666666667,24.8,18.8,24.6,20.6
2018,Week 15,FINAL,SUN,12/16,Raiders,16.0,0.0,Bengals,30.0,1.0,0.0,0.0,0,3,11,6,8,2018-12-16 00:00:00,7.0,7.0,0.75,17.2,32.0,20.6,27.2
2018,Week 15,FINAL,SUN,12/16,Redskins,16.0,1.0,Jaguars,13.0,0.0,0.0,0.0,0,7,7,4,10,2018-12-16 00:00:00,10.0,7.0,0.5,15.6,20.6,17.8,25.0
2018,Week 15,FINAL,SUN,12/16,Dolphins,17.0,0.0,Vikings,41.0,1.0,0.0,0.0,0,7,7,7,6,2018-12-16 00:00:00,6.0,7.0,1.0,17.0,19.2,20.8,22.8
